psa,offense_group,offense_text,shift,method,district,ward,year,month,day_of_week,latitude,longitude
408.0,property,MOTOR VEHICLE THEFT,day,others,4.0,1.0,2023,6.0,Saturday,38.9318816589,-77.0346000432
302.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,1.0,2023,1.0,Saturday,38.9278635744,-77.0358551576
603.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,2.0,Tuesday,38.8926699714,-76.9459152735
402.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,8.0,Tuesday,38.9664938719,-77.0334185274
607.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,6.0,Tuesday,38.8734195565,-76.9734950323
401.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,6.0,Thursday,38.974837325,-77.0143330525
104.0,violent,ROBBERY,evening,gun,1.0,6.0,2023,6.0,Monday,38.8989072396,-77.0027782519
305.0,violent,ROBBERY,midnight,gun,3.0,1.0,2023,6.0,Sunday,38.9191815888,-77.028459233
502.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,6.0,Tuesday,38.9199866343,-77.0061347174
106.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,6.0,Friday,38.881259561,-76.9915405288
108.0,violent,ROBBERY,midnight,others,1.0,6.0,2023,4.0,Monday,38.890367278,-76.9961731567
307.0,property,THEFT F/AUTO,midnight,others,3.0,2.0,2023,7.0,Saturday,38.9131912666,-77.0275459469
409.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,1.0,2023,12.0,Saturday,38.9333256754,-77.0238514459
501.0,property,THEFT/OTHER,day,others,5.0,6.0,2023,1.0,Tuesday,38.9060417408,-77.0058914055
606.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,8.0,Sunday,38.8553868162,-76.9608511651
703.0,violent,ROBBERY,evening,others,7.0,8.0,2023,1.0,Tuesday,38.855198091,-76.9897348272
208.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,1.0,Tuesday,38.9100082273,-77.0384980383
502.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,1.0,Friday,38.9162841619,-77.0070107417
108.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,1.0,Monday,38.8927809429,-76.987758298
104.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,1.0,Wednesday,38.9001947352,-76.9869154654
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,7.0,Wednesday,38.9170000824,-77.0307861136
303.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,8.0,Monday,38.9256349107,-77.0402992921
205.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,6.0,Thursday,38.9313406028,-77.087433657
204.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,6.0,Friday,38.9241911629,-77.0519060013
305.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,2.0,Friday,38.917550792,-77.0296232163
603.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,8.0,Sunday,38.8967230746,-76.9588796709
405.0,property,MOTOR VEHICLE THEFT,day,others,4.0,5.0,2023,8.0,Saturday,38.9312267245,-77.013912434
306.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,8.0,Tuesday,38.9148300832,-77.0219181528
305.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,8.0,Tuesday,38.9161409594,-77.0229427215
501.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,8.0,Thursday,38.9084803579,-76.9995602624
305.0,violent,HOMICIDE,midnight,gun,3.0,1.0,2023,8.0,Saturday,38.9169997651,-77.0288524899
409.0,property,THEFT/OTHER,midnight,others,4.0,1.0,2023,6.0,Wednesday,38.9306865273,-77.0224089187
103.0,property,THEFT/OTHER,midnight,others,1.0,6.0,2023,8.0,Saturday,38.8788478901,-77.0198921662
502.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,4.0,Tuesday,38.9245176789,-77.0084069421
605.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,1.0,Saturday,38.8823798886,-76.9407366667
301.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,2.0,2023,1.0,Friday,38.914827113,-77.0402071669
401.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,1.0,Tuesday,38.9804112928,-77.0264986016
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,7.0,Friday,38.9054380874,-77.0323418139
703.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,6.0,Thursday,38.8638463763,-76.9923491575
104.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,6.0,Friday,38.9002044763,-77.0000461129
507.0,property,THEFT F/AUTO,day,others,5.0,7.0,2023,4.0,Sunday,38.8957887948,-76.9807605818
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,5.0,Friday,38.8855478406,-77.0020516027
107.0,property,THEFT/OTHER,day,others,1.0,7.0,2023,8.0,Saturday,38.888135362,-76.9836494013
302.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,5.0,Saturday,38.9303401818,-77.0380015594
107.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,5.0,Tuesday,38.8887366068,-76.9928651752
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,5.0,Saturday,38.9169934322,-77.0246416186
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,6.0,Friday,38.8822777623,-77.0035152255
302.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,knife,3.0,1.0,2023,1.0,Tuesday,38.9319104589,-77.0279683793
102.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,1.0,6.0,2023,1.0,Saturday,38.9051654756,-77.0090657356
407.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,7.0,Wednesday,38.9523863477,-77.0098325843
507.0,property,THEFT/OTHER,day,others,5.0,7.0,2023,8.0,Wednesday,38.8940396403,-76.9807612841
507.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,9.0,Monday,38.9049510573,-76.973199933
106.0,property,THEFT/OTHER,day,others,1.0,8.0,2023,9.0,Thursday,38.8770044023,-77.004353141
406.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,1.0,Sunday,38.958758449,-77.0029767257
203.0,property,MOTOR VEHICLE THEFT,day,others,2.0,3.0,2023,9.0,Friday,38.9431541919,-77.0617125934
107.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,9.0,Wednesday,38.8873854162,-76.996195908
604.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,1.0,Thursday,38.8857135514,-76.925934658
604.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,1.0,Thursday,38.881194224,-76.9306300884
505.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,1.0,Friday,38.9205080951,-76.9833715653
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,6.0,Sunday,38.916992466,-77.0288619423
502.0,violent,ROBBERY,midnight,others,5.0,5.0,2023,7.0,Sunday,38.9209329952,-76.9971570051
208.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,5.0,Saturday,38.9056545686,-77.0457820847
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,5.0,Sunday,38.901006259,-77.0457791014
506.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,5.0,Sunday,38.9164722705,-76.9827267784
505.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,7.0,Monday,38.9215847053,-76.9937555941
504.0,property,BURGLARY,evening,others,5.0,5.0,2023,7.0,Wednesday,38.925641131,-76.9869568102
405.0,property,MOTOR VEHICLE THEFT,midnight,others,4.0,5.0,2023,7.0,Tuesday,38.9312267245,-77.013912434
403.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,4.0,Sunday,38.9559645723,-77.0177904308
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,5.0,Wednesday,38.9348242806,-77.0580805327
703.0,violent,ROBBERY,day,others,7.0,8.0,2023,3.0,Thursday,38.8584143123,-76.9925456049
301.0,property,THEFT/OTHER,midnight,others,3.0,2.0,2023,5.0,Thursday,38.9114965746,-77.0319613022
707.0,property,THEFT F/AUTO,evening,others,7.0,8.0,2023,3.0,Friday,38.8347403213,-77.0033055673
608.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,5.0,Friday,38.8910433722,-76.9358536557
307.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,2.0,2023,5.0,Saturday,38.9085621706,-77.0219177255
602.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,5.0,Sunday,38.8922703044,-76.9392068939
205.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,5.0,Tuesday,38.9422036588,-77.0998701999
201.0,property,MOTOR VEHICLE THEFT,day,others,2.0,3.0,2023,5.0,Thursday,38.959025143,-77.0710840213
307.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,3.0,Wednesday,38.9133455994,-77.0219191955
607.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,3.0,Thursday,38.8690037143,-76.9667556082
603.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,1.0,Saturday,38.8892870842,-76.9560726523
404.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,1.0,Tuesday,38.9376028811,-77.0312232775
207.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,knife,2.0,2.0,2023,4.0,Thursday,38.9019274199,-77.039450543
303.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,4.0,Wednesday,38.9172591466,-77.0408312112
404.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,5.0,Monday,38.9491961598,-77.0326357657
604.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,knife,6.0,7.0,2023,10.0,Wednesday,38.8775843035,-76.9312615719
503.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,5.0,Saturday,38.9208026055,-76.9696258818
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,5.0,Saturday,38.9140876008,-77.0425474356
302.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,7.0,Monday,38.9270486811,-77.032469709
307.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,7.0,Thursday,38.9049076407,-77.0259863348
506.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,7.0,Monday,38.9128577716,-76.9877622314
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,7.0,Saturday,38.9181127012,-77.0307864786
302.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,5.0,Friday,38.9281708128,-77.0325915444
702.0,property,THEFT/OTHER,midnight,others,7.0,8.0,2023,10.0,Wednesday,38.8636056414,-76.9906950399
707.0,property,MOTOR VEHICLE THEFT,midnight,others,7.0,8.0,2023,1.0,Saturday,38.8344790887,-77.0028218154
507.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,1.0,Sunday,38.9012751773,-76.9826151743
104.0,property,MOTOR VEHICLE THEFT,midnight,others,1.0,6.0,2023,2.0,Sunday,38.9001952707,-76.9932098758
101.0,violent,ROBBERY,midnight,others,1.0,2.0,2023,2.0,Tuesday,38.8998062348,-77.0209236133
605.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,1.0,Monday,38.8819918002,-76.9393193788
302.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,4.0,Sunday,38.9286384228,-77.0354173
501.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,6.0,2023,5.0,Saturday,38.9037267389,-76.998985466
201.0,property,THEFT F/AUTO,day,others,2.0,3.0,2023,5.0,Tuesday,38.9593486617,-77.0723535015
608.0,violent,ROBBERY,day,gun,6.0,7.0,2023,7.0,Saturday,38.8897739245,-76.9368173629
507.0,violent,ROBBERY,midnight,others,5.0,7.0,2023,8.0,Friday,38.8984787366,-76.9755495477
108.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,7.0,Saturday,38.8907665027,-76.9878729886
201.0,property,THEFT F/AUTO,day,others,2.0,3.0,2023,8.0,Saturday,38.9635453402,-77.0747845341
501.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,6.0,2023,8.0,Saturday,38.9043968434,-76.9973030436
607.0,violent,ASSAULT W/DANGEROUS WEAPON,day,others,6.0,8.0,2023,2.0,Thursday,38.8704474829,-76.9767803106
106.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,2.0,Wednesday,38.879277831,-77.0066728852
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,2.0,Thursday,38.8998135505,-77.0288665199
301.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,2.0,Saturday,38.9175501783,-77.0319524842
208.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,2.0,Sunday,38.9096364369,-77.0453234506
608.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,5.0,Thursday,38.9018315685,-76.9292265999
702.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,5.0,Sunday,38.8545642444,-76.9705757363
405.0,property,THEFT F/AUTO,midnight,others,4.0,5.0,2023,5.0,Sunday,38.9384447945,-77.0025721732
506.0,violent,ROBBERY,day,gun,5.0,5.0,2023,5.0,Tuesday,38.9050143822,-76.9886093448
107.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,2.0,Tuesday,38.8840966119,-76.9855238171
603.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,2.0,Friday,38.8881693465,-76.9542521879
102.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,2.0,Thursday,38.9031225493,-77.0121743046
603.0,property,THEFT/OTHER,midnight,others,6.0,7.0,2023,1.0,Thursday,38.8911169135,-76.9385969585
604.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,1.0,Saturday,38.877584743,-76.9356698365
608.0,property,THEFT/OTHER,midnight,others,6.0,7.0,2023,6.0,Friday,38.8928853123,-76.9143540567
209.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,6.0,Thursday,38.8967328794,-77.0280929197
606.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,6.0,Saturday,38.8603103295,-76.9658379147
507.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,7.0,2023,10.0,Wednesday,38.8954828553,-76.9721858455
306.0,property,THEFT/OTHER,day,others,3.0,5.0,2023,1.0,Thursday,38.9202295396,-77.0105974145
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,2.0,Monday,38.9164293546,-77.0436673251
507.0,property,THEFT/OTHER,evening,others,5.0,7.0,2023,2.0,Thursday,38.8961037274,-76.9786855354
305.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,4.0,Wednesday,38.9172279939,-77.0229466458
404.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,4.0,Friday,38.9369649142,-77.0244063035
602.0,violent,ROBBERY,evening,gun,6.0,7.0,2023,6.0,Monday,38.9097329095,-76.9309251655
606.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,6.0,Monday,38.8600495718,-76.9675432572
606.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,6.0,Monday,38.8594730617,-76.9676472142
106.0,violent,ROBBERY,midnight,gun,1.0,8.0,2023,1.0,Sunday,38.8748870259,-77.0028140787
608.0,violent,SEX ABUSE,evening,others,6.0,7.0,2023,1.0,Monday,38.9012542374,-76.9279244636
305.0,violent,ROBBERY,midnight,others,3.0,1.0,2023,8.0,Monday,38.920203073,-77.0251886269
602.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,1.0,Monday,38.9040832774,-76.9286018076
104.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,12.0,Saturday,38.9019158326,-76.9926448154
302.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,2.0,Saturday,38.9295130123,-77.0327305535
507.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,2.0,Thursday,38.9040841151,-76.9736911573
209.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,1.0,Monday,38.8983095904,-77.0270444999
209.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,8.0,Monday,38.8983125792,-77.0249480334
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,8.0,Friday,38.9191829312,-77.0292252574
607.0,property,THEFT/OTHER,day,others,6.0,8.0,2023,8.0,Monday,38.8715247849,-76.9714388898
303.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,8.0,Tuesday,38.9163836629,-77.0465189898
108.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,4.0,Monday,38.8920068336,-76.997314232
302.0,violent,ROBBERY,midnight,others,3.0,1.0,2023,2.0,Monday,38.9277891125,-77.0429592551
307.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,1.0,Monday,38.9064357956,-77.0239808049
602.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,1.0,Thursday,38.9066406504,-76.9269851499
107.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,1.0,Wednesday,38.8853489985,-76.98743685
607.0,property,THEFT/OTHER,midnight,others,6.0,8.0,2023,2.0,Saturday,38.8717891703,-76.9740948669
403.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,2.0,Tuesday,38.9555868975,-77.0126216784
602.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,1.0,Monday,38.8966524619,-76.94765293
605.0,violent,ROBBERY,evening,gun,6.0,7.0,2023,6.0,Friday,38.8698701,-76.9467046156
303.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,1.0,Monday,38.9238622318,-77.0408811202
305.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,6.0,Tuesday,38.9161379859,-77.0229462951
703.0,violent,ROBBERY,day,gun,7.0,8.0,2023,5.0,Wednesday,38.8584143123,-76.9925456049
708.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,7.0,8.0,2023,3.0,Saturday,38.8216240267,-77.0017503622
208.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,1.0,Monday,38.9096495011,-77.0332633366
305.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,5.0,Monday,38.9207312336,-77.0275719224
604.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,5.0,Tuesday,38.877582235,-76.9312674514
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,5.0,Friday,38.9084762739,-77.0400882912
303.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,5.0,Thursday,38.9238622318,-77.0408811202
102.0,property,THEFT/OTHER,midnight,others,1.0,6.0,2023,3.0,Saturday,38.9002039928,-77.0106290242
101.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,3.0,Wednesday,38.9019864325,-77.0199212721
107.0,property,THEFT/OTHER,evening,others,1.0,7.0,2023,3.0,Friday,38.8834653399,-76.9807754303
704.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,5.0,Friday,38.8444671089,-76.976397107
106.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,5.0,Saturday,38.8808807786,-76.9868844318
302.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,6.0,Saturday,38.9303401818,-77.0380015594
208.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,6.0,Wednesday,38.9107548318,-77.0416691727
301.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,5.0,Friday,38.9169913016,-77.0332436991
608.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,5.0,Sunday,38.8907663343,-76.9245001011
208.0,property,BURGLARY,day,others,2.0,2.0,2023,5.0,Tuesday,38.9096392041,-77.0375178102
409.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,1.0,2023,6.0,Thursday,38.934316931,-77.0221101825
604.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,6.0,Friday,38.877582235,-76.9312674514
501.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,6.0,Friday,38.9104733643,-76.9878590304
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,6.0,Friday,38.9144527902,-77.0259898127
208.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,6.0,Sunday,38.9056467723,-77.042576988
708.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,knife,7.0,8.0,2023,3.0,Wednesday,38.8291187859,-77.0083957103
702.0,violent,ROBBERY,day,gun,7.0,8.0,2023,4.0,Friday,38.8550225586,-76.9664395337
101.0,property,THEFT F/AUTO,midnight,others,1.0,2.0,2023,1.0,Thursday,38.8998062348,-77.0209236133
402.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,1.0,Monday,38.9654293406,-77.031570093
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,3.0,Friday,38.9201485438,-76.9903135821
306.0,property,THEFT/OTHER,day,others,3.0,5.0,2023,2.0,Saturday,38.9162568667,-77.0105968242
303.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,3.0,Monday,38.9205812133,-77.0462183336
208.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,4.0,Thursday,38.9068913365,-77.0385078853
208.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,4.0,Friday,38.9099274291,-77.0436069637
501.0,property,BURGLARY,day,others,5.0,6.0,2023,4.0,Friday,38.90789737,-77.0074710961
106.0,property,THEFT F/AUTO,midnight,others,1.0,8.0,2023,3.0,Tuesday,38.8792779949,-77.0025008914
605.0,violent,ASSAULT W/DANGEROUS WEAPON,day,knife,6.0,7.0,2023,5.0,Wednesday,38.8763635712,-76.9667291307
704.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,others,7.0,8.0,2023,6.0,Thursday,38.848293299,-76.9665809354
607.0,property,THEFT/OTHER,day,others,6.0,8.0,2023,4.0,Saturday,38.8716993752,-76.9754316396
106.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,5.0,Thursday,38.8832235876,-76.9949748897
204.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,3.0,Tuesday,38.9268853799,-77.0820655611
203.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,3.0,Tuesday,38.936186926,-77.0588812982
606.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,3.0,Sunday,38.8615926199,-76.9495221624
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,12.0,Thursday,38.9492538839,-77.0664713492
409.0,property,THEFT/OTHER,midnight,others,4.0,1.0,2023,5.0,Wednesday,38.9285784345,-77.0231694219
501.0,property,THEFT/OTHER,day,others,5.0,6.0,2023,5.0,Monday,38.9025105817,-77.0028129781
405.0,property,THEFT F/AUTO,evening,others,4.0,5.0,2023,5.0,Monday,38.949317583,-76.9925130267
302.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,9.0,Wednesday,38.9298624904,-77.0347562585
501.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,6.0,2023,9.0,Wednesday,38.9056424003,-77.007474088
501.0,property,THEFT F/AUTO,evening,others,5.0,6.0,2023,9.0,Wednesday,38.9037277932,-76.9973044524
703.0,property,THEFT F/AUTO,evening,others,7.0,8.0,2023,6.0,Saturday,38.859333126,-76.9918657331
201.0,property,THEFT F/AUTO,midnight,others,2.0,4.0,2023,6.0,Monday,38.979220529,-77.0565855746
403.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,6.0,Sunday,38.9537755778,-77.0176975893
406.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,1.0,Wednesday,38.9653795214,-77.0027116106
204.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,others,2.0,3.0,2023,6.0,Saturday,38.9325936475,-77.0567907737
703.0,violent,ROBBERY,evening,gun,7.0,8.0,2023,4.0,Thursday,38.855198091,-76.9897348272
107.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,7.0,2023,6.0,Wednesday,38.8853386193,-76.9781355118
207.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,4.0,Wednesday,38.9045455632,-77.048213977
504.0,violent,HOMICIDE,midnight,gun,5.0,5.0,2023,1.0,Saturday,38.9372373851,-76.9912686001
203.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,5.0,Sunday,38.9423320419,-77.0559103331
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,3.0,Monday,38.8978225125,-77.0296265518
703.0,property,THEFT F/AUTO,day,others,7.0,8.0,2023,2.0,Tuesday,38.8606392933,-76.9911281867
403.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,2.0,Friday,38.9592771942,-77.0296982475
507.0,property,THEFT/OTHER,evening,others,5.0,7.0,2023,4.0,Friday,38.8947703042,-76.9776945819
306.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,4.0,Saturday,38.9160664419,-77.0201096977
504.0,property,THEFT F/AUTO,midnight,others,5.0,5.0,2023,9.0,Thursday,38.9272628922,-76.9799230111
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,9.0,Saturday,38.9096515756,-77.0332543444
205.0,property,THEFT F/AUTO,midnight,others,2.0,3.0,2023,9.0,Wednesday,38.9222017998,-77.1033769119
302.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,4.0,Thursday,38.9288013784,-77.0326494969
507.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,4.0,Monday,38.8996082789,-76.9803906515
302.0,violent,ASSAULT W/DANGEROUS WEAPON,day,knife,3.0,1.0,2023,1.0,Wednesday,38.9358807803,-77.0364589572
706.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,1.0,Saturday,38.8309477561,-76.9965794378
506.0,property,BURGLARY,midnight,others,5.0,5.0,2023,1.0,Wednesday,38.9120224324,-76.9847340998
